TIME,PowerConsumption(inkW),Power(inKwh),Power_final
06:21:00,51,0.85,4.25
06:21:00,60,1,5
06:21:00,37,0.616666667,3.083333335
06:21:00,42,0.7,3.5
06:21:00,35,0.583333333,2.916666665
06:21:00,52,0.866666667,4.333333335
06:21:00,56,0.933333333,4.666666665
06:21:00,54,0.9,4.5
06:21:00,50,0.833333333,4.166666665
06:21:00,51,0.85,4.25
06:21:00,55,0.916666667,4.583333335
06:21:00,39,0.65,3.25
06:21:00,45,0.75,3.75
06:21:00,37,0.616666667,3.083333335
06:21:00,33,0.55,2.75
06:21:00,39,0.65,3.25
06:21:00,39,0.65,3.25
06:21:00,31,0.516666667,2.583333335
06:21:00,47,0.783333333,3.916666665
06:21:00,49,0.816666667,4.083333335
06:21:00,37,0.616666667,3.083333335
06:21:00,47,0.783333333,3.916666665
06:21:00,58,0.966666667,4.833333335
06:21:00,38,0.633333333,3.166666665
06:21:00,46,0.766666667,3.833333335
06:21:00,35,0.583333333,2.916666665
06:21:00,35,0.583333333,2.916666665
06:21:00,51,0.85,4.25
06:21:00,42,0.7,3.5
06:21:00,48,0.8,4
06:21:00,54,0.9,4.5
06:21:00,54,0.9,4.5
06:21:00,36,0.6,3
06:21:00,48,0.8,4
06:21:00,57,0.95,4.75
06:21:00,35,0.583333333,2.916666665
06:21:00,32,0.533333333,2.666666665
06:21:00,31,0.516666667,2.583333335
06:21:00,57,0.95,4.75
06:21:00,54,0.9,4.5
06:21:00,33,0.55,2.75
06:21:00,57,0.95,4.75
06:21:00,54,0.9,4.5
06:21:00,31,0.516666667,2.583333335
06:21:00,60,1,5
06:21:00,54,0.9,4.5
06:21:00,58,0.966666667,4.833333335
06:21:00,48,0.8,4
06:21:00,46,0.766666667,3.833333335
06:21:00,60,1,5
06:21:00,41,0.683333333,3.416666665
06:21:00,37,0.616666667,3.083333335
06:21:00,40,0.666666667,3.333333335
06:21:00,38,0.633333333,3.166666665
06:21:00,60,1,5
06:21:00,32,0.533333333,2.666666665
06:21:00,34,0.566666667,2.833333335
06:21:00,35,0.583333333,2.916666665
06:22:00,39,0.65,3.25
06:22:00,48,0.8,4
06:22:00,32,0.533333333,2.666666665
06:22:00,52,0.866666667,4.333333335
06:22:00,35,0.583333333,2.916666665
06:22:00,55,0.916666667,4.583333335
06:22:00,37,0.616666667,3.083333335
06:22:00,44,0.733333333,3.666666665
06:22:00,47,0.783333333,3.916666665
06:22:00,39,0.65,3.25
06:22:00,34,0.566666667,2.833333335
06:22:00,46,0.766666667,3.833333335
06:22:00,53,0.883333333,4.416666665
06:22:00,49,0.816666667,4.083333335
06:22:00,34,0.566666667,2.833333335
06:22:00,35,0.583333333,2.916666665
06:22:00,49,0.816666667,4.083333335
06:22:00,51,0.85,4.25
06:22:00,44,0.733333333,3.666666665
06:22:00,58,0.966666667,4.833333335
06:22:00,44,0.733333333,3.666666665
06:22:00,56,0.933333333,4.666666665
06:22:00,46,0.766666667,3.833333335
06:22:00,41,0.683333333,3.416666665
06:22:00,37,0.616666667,3.083333335
06:22:00,46,0.766666667,3.833333335
06:22:00,50,0.833333333,4.166666665
06:22:00,56,0.933333333,4.666666665
06:22:00,57,0.95,4.75
06:22:00,34,0.566666667,2.833333335
06:22:00,39,0.65,3.25
06:22:00,55,0.916666667,4.583333335
06:22:00,46,0.766666667,3.833333335
06:22:00,55,0.916666667,4.583333335
06:22:00,36,0.6,3
06:22:00,52,0.866666667,4.333333335
06:22:00,50,0.833333333,4.166666665
06:22:00,53,0.883333333,4.416666665
06:22:00,52,0.866666667,4.333333335
06:22:00,58,0.966666667,4.833333335
06:22:00,42,0.7,3.5
06:22:00,55,0.916666667,4.583333335
06:22:00,40,0.666666667,3.333333335
06:22:00,41,0.683333333,3.416666665
06:22:00,37,0.616666667,3.083333335
06:22:00,44,0.733333333,3.666666665
06:22:00,51,0.85,4.25
06:22:00,32,0.533333333,2.666666665
06:22:00,56,0.933333333,4.666666665
06:22:00,53,0.883333333,4.416666665
06:22:00,45,0.75,3.75
06:22:00,49,0.816666667,4.083333335
06:22:00,42,0.7,3.5
06:22:00,55,0.916666667,4.583333335
06:22:00,49,0.816666667,4.083333335
06:22:00,60,1,5
06:22:00,37,0.616666667,3.083333335
06:22:00,50,0.833333333,4.166666665
06:22:00,39,0.65,3.25
06:22:00,52,0.866666667,4.333333335
06:23:00,35,0.583333333,2.916666665
06:23:00,46,0.766666667,3.833333335
06:23:00,41,0.683333333,3.416666665
06:23:00,55,0.916666667,4.583333335
06:23:00,56,0.933333333,4.666666665
06:23:00,32,0.533333333,2.666666665
06:23:00,42,0.7,3.5
06:23:00,36,0.6,3
06:23:00,48,0.8,4
06:23:00,32,0.533333333,2.666666665
06:23:00,51,0.85,4.25
06:23:00,53,0.883333333,4.416666665
06:23:00,43,0.716666667,3.583333335
06:23:00,40,0.666666667,3.333333335
06:23:00,54,0.9,4.5
06:23:00,47,0.783333333,3.916666665
06:23:00,36,0.6,3
06:23:00,33,0.55,2.75
06:23:00,46,0.766666667,3.833333335
06:23:00,55,0.916666667,4.583333335
06:23:00,35,0.583333333,2.916666665
06:23:00,53,0.883333333,4.416666665
06:23:00,32,0.533333333,2.666666665
06:23:00,58,0.966666667,4.833333335
06:23:00,50,0.833333333,4.166666665
06:23:00,32,0.533333333,2.666666665
06:23:00,37,0.616666667,3.083333335
06:23:00,34,0.566666667,2.833333335
06:23:00,45,0.75,3.75
06:23:00,39,0.65,3.25
06:23:00,38,0.633333333,3.166666665
06:23:00,51,0.85,4.25
06:23:00,54,0.9,4.5
06:23:00,59,0.983333333,4.916666665
06:23:00,33,0.55,2.75
06:23:00,43,0.716666667,3.583333335
06:23:00,60,1,5
06:23:00,48,0.8,4
06:23:00,55,0.916666667,4.583333335
06:23:00,43,0.716666667,3.583333335
06:23:00,59,0.983333333,4.916666665
06:23:00,42,0.7,3.5
06:23:00,41,0.683333333,3.416666665
06:23:00,60,1,5
06:23:00,45,0.75,3.75
06:23:00,51,0.85,4.25
06:23:00,48,0.8,4
06:23:00,55,0.916666667,4.583333335
06:23:00,49,0.816666667,4.083333335
06:23:00,47,0.783333333,3.916666665
06:23:00,56,0.933333333,4.666666665
06:23:00,57,0.95,4.75
06:23:00,59,0.983333333,4.916666665
06:23:00,57,0.95,4.75
06:23:00,60,1,5
06:23:00,56,0.933333333,4.666666665
06:23:00,54,0.9,4.5
06:23:00,49,0.816666667,4.083333335
06:23:00,50,0.833333333,4.166666665
06:23:00,50,0.833333333,4.166666665
06:24:00,42,0.7,3.5
06:24:00,31,0.516666667,2.583333335
06:24:00,44,0.733333333,3.666666665
06:24:00,47,0.783333333,3.916666665
06:24:00,57,0.95,4.75
06:24:00,54,0.9,4.5
06:24:00,35,0.583333333,2.916666665
06:24:00,45,0.75,3.75
06:24:00,54,0.9,4.5
06:24:00,42,0.7,3.5
06:24:00,40,0.666666667,3.333333335
06:24:00,50,0.833333333,4.166666665
06:24:00,40,0.666666667,3.333333335
06:24:00,55,0.916666667,4.583333335
06:24:00,59,0.983333333,4.916666665
06:24:00,49,0.816666667,4.083333335
06:24:00,33,0.55,2.75
06:24:00,31,0.516666667,2.583333335
06:24:00,38,0.633333333,3.166666665
06:24:00,32,0.533333333,2.666666665
06:24:00,58,0.966666667,4.833333335
06:24:00,60,1,5
06:24:00,39,0.65,3.25
06:24:00,51,0.85,4.25
06:24:00,38,0.633333333,3.166666665
06:24:00,60,1,5
06:24:00,36,0.6,3
06:24:00,44,0.733333333,3.666666665
06:24:00,39,0.65,3.25
06:24:00,49,0.816666667,4.083333335
06:24:00,44,0.733333333,3.666666665
06:24:00,53,0.883333333,4.416666665
06:24:00,42,0.7,3.5
06:24:00,53,0.883333333,4.416666665
06:24:00,40,0.666666667,3.333333335
06:24:00,34,0.566666667,2.833333335
06:24:00,40,0.666666667,3.333333335
06:24:00,49,0.816666667,4.083333335
06:24:00,42,0.7,3.5
06:24:00,55,0.916666667,4.583333335
06:24:00,46,0.766666667,3.833333335
06:24:00,47,0.783333333,3.916666665
06:24:00,42,0.7,3.5
06:24:00,34,0.566666667,2.833333335
06:24:00,32,0.533333333,2.666666665
06:24:00,59,0.983333333,4.916666665
06:24:00,42,0.7,3.5
06:24:00,56,0.933333333,4.666666665
06:24:00,59,0.983333333,4.916666665
06:24:00,56,0.933333333,4.666666665
06:24:00,56,0.933333333,4.666666665
06:24:00,53,0.883333333,4.416666665
06:24:00,32,0.533333333,2.666666665
06:24:00,52,0.866666667,4.333333335
06:24:00,58,0.966666667,4.833333335
06:24:00,42,0.7,3.5
06:24:00,53,0.883333333,4.416666665
06:24:00,40,0.666666667,3.333333335
06:24:00,57,0.95,4.75
06:24:00,38,0.633333333,3.166666665
06:25:00,45,0.75,3.75
06:25:00,34,0.566666667,2.833333335
06:25:00,52,0.866666667,4.333333335
06:25:00,46,0.766666667,3.833333335
06:25:00,51,0.85,4.25
06:25:00,55,0.916666667,4.583333335
06:25:00,34,0.566666667,2.833333335
06:25:00,41,0.683333333,3.416666665
06:25:00,59,0.983333333,4.916666665
06:25:00,34,0.566666667,2.833333335
06:25:00,52,0.866666667,4.333333335
06:25:00,57,0.95,4.75
06:25:00,48,0.8,4
06:25:00,56,0.933333333,4.666666665
06:25:00,59,0.983333333,4.916666665
06:25:00,54,0.9,4.5
06:25:00,52,0.866666667,4.333333335
06:25:00,51,0.85,4.25
06:25:00,43,0.716666667,3.583333335
06:25:00,46,0.766666667,3.833333335
06:25:00,33,0.55,2.75
06:25:00,52,0.866666667,4.333333335
06:25:00,36,0.6,3
06:25:00,60,1,5
06:25:00,45,0.75,3.75
06:25:00,50,0.833333333,4.166666665
06:25:00,52,0.866666667,4.333333335
06:25:00,41,0.683333333,3.416666665
06:25:00,36,0.6,3
06:25:00,31,0.516666667,2.583333335
06:25:00,38,0.633333333,3.166666665
06:25:00,55,0.916666667,4.583333335
06:25:00,43,0.716666667,3.583333335
06:25:00,45,0.75,3.75
06:25:00,57,0.95,4.75
06:25:00,35,0.583333333,2.916666665
06:25:00,54,0.9,4.5
06:25:00,57,0.95,4.75
06:25:00,31,0.516666667,2.583333335
06:25:00,53,0.883333333,4.416666665
06:25:00,55,0.916666667,4.583333335
06:25:00,58,0.966666667,4.833333335
06:25:00,35,0.583333333,2.916666665
06:25:00,44,0.733333333,3.666666665
06:25:00,49,0.816666667,4.083333335
06:25:00,55,0.916666667,4.583333335
06:25:00,45,0.75,3.75
06:25:00,52,0.866666667,4.333333335
06:25:00,46,0.766666667,3.833333335
06:25:00,56,0.933333333,4.666666665
06:25:00,56,0.933333333,4.666666665
06:25:00,50,0.833333333,4.166666665
06:25:00,36,0.6,3
06:25:00,55,0.916666667,4.583333335
06:25:00,38,0.633333333,3.166666665
06:25:00,36,0.6,3
06:25:00,31,0.516666667,2.583333335
06:25:00,60,1,5
06:25:00,38,0.633333333,3.166666665
06:25:00,41,0.683333333,3.416666665
06:26:00,56,0.933333333,4.666666665
06:26:00,46,0.766666667,3.833333335
06:26:00,60,1,5
06:26:00,48,0.8,4
06:26:00,38,0.633333333,3.166666665
06:26:00,50,0.833333333,4.166666665
06:26:00,49,0.816666667,4.083333335
06:26:00,32,0.533333333,2.666666665
06:26:00,41,0.683333333,3.416666665
06:26:00,41,0.683333333,3.416666665
06:26:00,34,0.566666667,2.833333335
06:26:00,37,0.616666667,3.083333335
06:26:00,53,0.883333333,4.416666665
06:26:00,59,0.983333333,4.916666665
06:26:00,58,0.966666667,4.833333335
06:26:00,56,0.933333333,4.666666665
06:26:00,51,0.85,4.25
06:26:00,57,0.95,4.75
06:26:00,47,0.783333333,3.916666665
06:26:00,49,0.816666667,4.083333335
06:26:00,39,0.65,3.25
06:26:00,45,0.75,3.75
06:26:00,40,0.666666667,3.333333335
06:26:00,43,0.716666667,3.583333335
06:26:00,60,1,5
06:26:00,59,0.983333333,4.916666665
06:26:00,33,0.55,2.75
06:26:00,52,0.866666667,4.333333335
06:26:00,60,1,5
06:26:00,32,0.533333333,2.666666665
06:26:00,44,0.733333333,3.666666665
06:26:00,46,0.766666667,3.833333335
06:26:00,47,0.783333333,3.916666665
06:26:00,43,0.716666667,3.583333335
06:26:00,49,0.816666667,4.083333335
06:26:00,33,0.55,2.75
06:26:00,48,0.8,4
06:26:00,59,0.983333333,4.916666665
06:26:00,32,0.533333333,2.666666665
06:26:00,44,0.733333333,3.666666665
06:26:00,44,0.733333333,3.666666665
06:26:00,32,0.533333333,2.666666665
06:26:00,54,0.9,4.5
06:26:00,50,0.833333333,4.166666665
06:26:00,37,0.616666667,3.083333335
06:26:00,57,0.95,4.75
06:26:00,37,0.616666667,3.083333335
06:26:00,35,0.583333333,2.916666665
06:26:00,46,0.766666667,3.833333335
06:26:00,48,0.8,4
06:26:00,43,0.716666667,3.583333335
06:26:00,41,0.683333333,3.416666665
06:26:00,49,0.816666667,4.083333335
06:26:00,58,0.966666667,4.833333335
06:26:00,56,0.933333333,4.666666665
06:26:00,39,0.65,3.25
06:26:00,35,0.583333333,2.916666665
06:26:00,55,0.916666667,4.583333335
06:26:00,48,0.8,4
06:26:00,39,0.65,3.25
06:27:00,50,0.833333333,4.166666665
06:27:00,40,0.666666667,3.333333335
06:27:00,54,0.9,4.5
06:27:00,33,0.55,2.75
06:27:00,49,0.816666667,4.083333335
06:27:00,47,0.783333333,3.916666665
06:27:00,49,0.816666667,4.083333335
06:27:00,35,0.583333333,2.916666665
06:27:00,41,0.683333333,3.416666665
06:27:00,59,0.983333333,4.916666665
06:27:00,38,0.633333333,3.166666665
06:27:00,33,0.55,2.75
06:27:00,57,0.95,4.75
06:27:00,57,0.95,4.75
06:27:00,40,0.666666667,3.333333335
06:27:00,43,0.716666667,3.583333335
06:27:00,37,0.616666667,3.083333335
06:27:00,31,0.516666667,2.583333335
06:27:00,52,0.866666667,4.333333335
06:27:00,57,0.95,4.75
06:27:00,49,0.816666667,4.083333335
06:27:00,44,0.733333333,3.666666665
06:27:00,59,0.983333333,4.916666665
06:27:00,35,0.583333333,2.916666665
06:27:00,38,0.633333333,3.166666665
06:27:00,47,0.783333333,3.916666665
06:27:00,35,0.583333333,2.916666665
06:27:00,42,0.7,3.5
06:27:00,41,0.683333333,3.416666665
06:27:00,43,0.716666667,3.583333335
06:27:00,56,0.933333333,4.666666665
06:27:00,52,0.866666667,4.333333335
06:27:00,60,1,5
06:27:00,31,0.516666667,2.583333335
06:27:00,52,0.866666667,4.333333335
06:27:00,54,0.9,4.5
06:27:00,38,0.633333333,3.166666665
06:27:00,34,0.566666667,2.833333335
06:27:00,32,0.533333333,2.666666665
06:27:00,52,0.866666667,4.333333335
06:27:00,50,0.833333333,4.166666665
06:27:00,52,0.866666667,4.333333335
06:27:00,58,0.966666667,4.833333335
06:27:00,42,0.7,3.5
06:27:00,57,0.95,4.75
06:27:00,35,0.583333333,2.916666665
06:27:00,53,0.883333333,4.416666665
06:27:00,51,0.85,4.25
06:27:00,54,0.9,4.5
06:27:00,32,0.533333333,2.666666665
06:27:00,53,0.883333333,4.416666665
06:27:00,52,0.866666667,4.333333335
06:27:00,55,0.916666667,4.583333335
06:27:00,57,0.95,4.75
06:27:00,54,0.9,4.5
06:27:00,55,0.916666667,4.583333335
06:27:00,48,0.8,4
06:27:00,45,0.75,3.75
06:27:00,56,0.933333333,4.666666665
06:27:00,35,0.583333333,2.916666665
06:28:00,41,0.683333333,3.416666665
06:28:00,56,0.933333333,4.666666665
06:28:00,50,0.833333333,4.166666665
06:28:00,35,0.583333333,2.916666665
06:28:00,44,0.733333333,3.666666665
06:28:00,46,0.766666667,3.833333335
06:28:00,38,0.633333333,3.166666665
06:28:00,33,0.55,2.75
06:28:00,35,0.583333333,2.916666665
06:28:00,42,0.7,3.5
06:28:00,39,0.65,3.25
06:28:00,45,0.75,3.75
06:28:00,36,0.6,3
06:28:00,39,0.65,3.25
06:28:00,37,0.616666667,3.083333335
06:28:00,48,0.8,4
06:28:00,60,1,5
06:28:00,53,0.883333333,4.416666665
06:28:00,59,0.983333333,4.916666665
06:28:00,33,0.55,2.75
06:28:00,47,0.783333333,3.916666665
06:28:00,46,0.766666667,3.833333335
06:28:00,46,0.766666667,3.833333335
06:28:00,52,0.866666667,4.333333335
06:28:00,56,0.933333333,4.666666665
06:28:00,37,0.616666667,3.083333335
06:28:00,55,0.916666667,4.583333335
06:28:00,33,0.55,2.75
06:28:00,51,0.85,4.25
06:28:00,53,0.883333333,4.416666665
06:28:00,34,0.566666667,2.833333335
06:28:00,38,0.633333333,3.166666665
06:28:00,52,0.866666667,4.333333335
06:28:00,37,0.616666667,3.083333335
06:28:00,34,0.566666667,2.833333335
06:28:00,34,0.566666667,2.833333335
06:28:00,41,0.683333333,3.416666665
06:28:00,43,0.716666667,3.583333335
06:28:00,58,0.966666667,4.833333335
06:28:00,34,0.566666667,2.833333335
06:28:00,39,0.65,3.25
06:28:00,43,0.716666667,3.583333335
06:28:00,34,0.566666667,2.833333335
06:28:00,37,0.616666667,3.083333335
06:28:00,50,0.833333333,4.166666665
06:28:00,37,0.616666667,3.083333335
06:28:00,36,0.6,3
06:28:00,39,0.65,3.25
06:28:00,37,0.616666667,3.083333335
06:28:00,54,0.9,4.5
06:28:00,33,0.55,2.75
06:28:00,47,0.783333333,3.916666665
06:28:00,40,0.666666667,3.333333335
06:28:00,40,0.666666667,3.333333335
06:28:00,48,0.8,4
06:28:00,48,0.8,4
06:28:00,46,0.766666667,3.833333335
06:28:00,35,0.583333333,2.916666665
06:28:00,54,0.9,4.5
06:28:00,45,0.75,3.75
06:29:00,39,0.65,3.25
06:29:00,47,0.783333333,3.916666665
06:29:00,41,0.683333333,3.416666665
06:29:00,52,0.866666667,4.333333335
06:29:00,46,0.766666667,3.833333335
06:29:00,58,0.966666667,4.833333335
06:29:00,52,0.866666667,4.333333335
06:29:00,42,0.7,3.5
06:29:00,37,0.616666667,3.083333335
06:29:00,45,0.75,3.75
06:29:00,55,0.916666667,4.583333335
06:29:00,47,0.783333333,3.916666665
06:29:00,33,0.55,2.75
06:29:00,31,0.516666667,2.583333335
06:29:00,60,1,5
06:29:00,59,0.983333333,4.916666665
06:29:00,46,0.766666667,3.833333335
06:29:00,52,0.866666667,4.333333335
06:29:00,31,0.516666667,2.583333335
06:29:00,38,0.633333333,3.166666665
06:29:00,44,0.733333333,3.666666665
06:29:00,45,0.75,3.75
06:29:00,32,0.533333333,2.666666665
06:29:00,51,0.85,4.25
06:29:00,41,0.683333333,3.416666665
06:29:00,39,0.65,3.25
06:29:00,51,0.85,4.25
06:29:00,36,0.6,3
06:29:00,51,0.85,4.25
06:29:00,45,0.75,3.75
06:29:00,37,0.616666667,3.083333335
06:29:00,40,0.666666667,3.333333335
06:29:00,39,0.65,3.25
06:29:00,54,0.9,4.5
06:29:00,44,0.733333333,3.666666665
06:29:00,40,0.666666667,3.333333335
06:29:00,42,0.7,3.5
06:29:00,32,0.533333333,2.666666665
06:29:00,48,0.8,4
06:29:00,45,0.75,3.75
06:29:00,42,0.7,3.5
06:29:00,36,0.6,3
06:29:00,60,1,5
06:29:00,52,0.866666667,4.333333335
06:29:00,52,0.866666667,4.333333335
06:29:00,35,0.583333333,2.916666665
06:29:00,48,0.8,4
06:29:00,54,0.9,4.5
06:29:00,58,0.966666667,4.833333335
06:29:00,50,0.833333333,4.166666665
06:29:00,55,0.916666667,4.583333335
06:29:00,44,0.733333333,3.666666665
06:29:00,34,0.566666667,2.833333335
06:29:00,40,0.666666667,3.333333335
06:29:00,46,0.766666667,3.833333335
06:29:00,32,0.533333333,2.666666665
06:29:00,51,0.85,4.25
06:29:00,42,0.7,3.5
06:29:00,52,0.866666667,4.333333335
06:29:00,45,0.75,3.75
06:30:00,59,0.983333333,4.916666665
06:30:00,31,0.516666667,2.583333335
06:30:00,51,0.85,4.25
06:30:00,55,0.916666667,4.583333335
06:30:00,37,0.616666667,3.083333335
06:30:00,59,0.983333333,4.916666665
06:30:00,31,0.516666667,2.583333335
06:30:00,37,0.616666667,3.083333335
06:30:00,54,0.9,4.5
06:30:00,35,0.583333333,2.916666665
06:30:00,57,0.95,4.75
06:30:00,57,0.95,4.75
06:30:00,32,0.533333333,2.666666665
06:30:00,39,0.65,3.25
06:30:00,37,0.616666667,3.083333335
06:30:00,38,0.633333333,3.166666665
06:30:00,50,0.833333333,4.166666665
06:30:00,44,0.733333333,3.666666665
06:30:00,47,0.783333333,3.916666665
06:30:00,46,0.766666667,3.833333335
06:30:00,32,0.533333333,2.666666665
06:30:00,34,0.566666667,2.833333335
06:30:00,47,0.783333333,3.916666665
06:30:00,38,0.633333333,3.166666665
06:30:00,32,0.533333333,2.666666665
06:30:00,37,0.616666667,3.083333335
06:30:00,56,0.933333333,4.666666665
06:30:00,57,0.95,4.75
06:30:00,45,0.75,3.75
06:30:00,56,0.933333333,4.666666665
06:30:00,59,0.983333333,4.916666665
06:30:00,48,0.8,4
06:30:00,34,0.566666667,2.833333335
06:30:00,48,0.8,4
06:30:00,31,0.516666667,2.583333335
06:30:00,53,0.883333333,4.416666665
06:30:00,41,0.683333333,3.416666665
06:30:00,36,0.6,3
06:30:00,59,0.983333333,4.916666665
06:30:00,57,0.95,4.75
06:30:00,44,0.733333333,3.666666665
06:30:00,37,0.616666667,3.083333335
06:30:00,48,0.8,4
06:30:00,41,0.683333333,3.416666665
06:30:00,43,0.716666667,3.583333335
06:30:00,50,0.833333333,4.166666665
06:30:00,52,0.866666667,4.333333335
06:30:00,47,0.783333333,3.916666665
06:30:00,48,0.8,4
06:30:00,60,1,5
06:30:00,52,0.866666667,4.333333335
06:30:00,31,0.516666667,2.583333335
06:30:00,50,0.833333333,4.166666665
06:30:00,33,0.55,2.75
06:30:00,39,0.65,3.25
06:30:00,60,1,5
06:30:00,51,0.85,4.25
06:30:00,37,0.616666667,3.083333335
06:30:00,48,0.8,4
06:30:00,32,0.533333333,2.666666665
06:31:00,32,0.533333333,2.666666665
06:31:00,54,0.9,4.5
06:31:00,49,0.816666667,4.083333335
06:31:00,33,0.55,2.75
06:31:00,46,0.766666667,3.833333335
06:31:00,51,0.85,4.25
06:31:00,36,0.6,3
06:31:00,32,0.533333333,2.666666665
06:31:00,45,0.75,3.75
06:31:00,47,0.783333333,3.916666665
06:31:00,39,0.65,3.25
06:31:00,38,0.633333333,3.166666665
06:31:00,41,0.683333333,3.416666665
06:31:00,58,0.966666667,4.833333335
06:31:00,45,0.75,3.75
06:31:00,41,0.683333333,3.416666665
06:31:00,34,0.566666667,2.833333335
06:31:00,45,0.75,3.75
06:31:00,43,0.716666667,3.583333335
06:31:00,31,0.516666667,2.583333335
06:31:00,44,0.733333333,3.666666665
06:31:00,36,0.6,3
06:31:00,36,0.6,3
06:31:00,40,0.666666667,3.333333335
06:31:00,50,0.833333333,4.166666665
06:31:00,42,0.7,3.5
06:31:00,46,0.766666667,3.833333335
06:31:00,54,0.9,4.5
06:31:00,45,0.75,3.75
06:31:00,44,0.733333333,3.666666665
06:31:00,33,0.55,2.75
06:31:00,34,0.566666667,2.833333335
06:31:00,55,0.916666667,4.583333335
06:31:00,53,0.883333333,4.416666665
06:31:00,50,0.833333333,4.166666665
06:31:00,49,0.816666667,4.083333335
06:31:00,55,0.916666667,4.583333335
06:31:00,59,0.983333333,4.916666665
06:31:00,33,0.55,2.75
06:31:00,57,0.95,4.75
06:31:00,50,0.833333333,4.166666665
06:31:00,49,0.816666667,4.083333335
06:31:00,38,0.633333333,3.166666665
06:31:00,33,0.55,2.75
06:31:00,48,0.8,4
06:31:00,31,0.516666667,2.583333335
06:31:00,41,0.683333333,3.416666665
06:31:00,59,0.983333333,4.916666665
06:31:00,60,1,5
06:31:00,48,0.8,4
06:31:00,37,0.616666667,3.083333335
06:31:00,31,0.516666667,2.583333335
06:31:00,55,0.916666667,4.583333335
06:31:00,40,0.666666667,3.333333335
06:31:00,58,0.966666667,4.833333335
06:31:00,44,0.733333333,3.666666665
06:31:00,36,0.6,3
06:31:00,56,0.933333333,4.666666665
06:31:00,33,0.55,2.75
06:31:00,43,0.716666667,3.583333335
06:32:00,45,0.75,3.75
06:32:00,31,0.516666667,2.583333335
06:32:00,37,0.616666667,3.083333335
